state,district,sub_centres,phcs,chcs,sub_divisional_hospital,district_hospital,year,lgd_matched_name,district_census2011_code,match_type,population,sub_centres_per_100k,phcs_per_100k,chcs_per_100k,sub_divisional_hospital_per_100k,district_hospital_per_100k,sub_centres_per_100k_norm,phcs_per_100k_norm,chcs_per_100k_norm,sub_divisional_hospital_per_100k_norm,district_hospital_per_100k_norm,D_HAI_v1,underserved,district_id,underserved_next_year,year_num,next_year_num,is_consecutive
Maharashtra,Satara,401,76,15,2,1,2019-20,Satara,527.0,exact,3003741.0,13.35001919273333,2.530178201116541,0.4993772765361594,0.06658363687148793,0.03329181843574396,0.3776958822824129,0.28683982873215425,0.3041293870180249,0.031362169152844184,0.14581117346668707,0.22916768813042468,0,527.0,0,2019,2020.0,True
Maharashtra,Satara,401,76,15,2,1,2020-21,Satara,527.0,exact,3003741.0,13.35001919273333,2.530178201116541,0.4993772765361594,0.06658363687148793,0.03329181843574396,0.3776958822824129,0.28683982873215425,0.3041293870180249,0.031362169152844184,0.14581117346668707,0.22916768813042468,0,527.0,0,2020,,False
Maharashtra,Ratnagiri,378,68,8,3,1,2019-20,Ratnagiri,528.0,exact,1615069.0,23.404572807725245,4.210346431019356,0.4953348742375713,0.18575057783908924,0.06191685927969641,0.6621571586105609,0.5060315102110615,0.30166749419487227,0.08749208238161962,0.27118284110462154,0.36570621730054714,0,528.0,0,2019,2020.0,True
Maharashtra,Ratnagiri,378,70,8,3,1,2020-21,Ratnagiri,528.0,exact,1615069.0,23.404572807725245,4.334180149578748,0.4953348742375713,0.18575057783908924,0.06191685927969641,0.6621571586105609,0.522186631175579,0.30166749419487227,0.08749208238161962,0.27118284110462154,0.36893724149345064,0,528.0,0,2020,,False
Maharashtra,Sindhudurg,248,38,7,3,1,2019-20,Sindhudurg,529.0,exact,849651.0,29.188455024474756,4.472424560201777,0.8238676821424327,0.353086149489614,0.11769538316320464,0.8257935148835059,0.5402217447316034,0.501749648866524,0.16631034389414007,0.5154810622243721,0.5099112629200291,0,529.0,0,2019,2020.0,True
Maharashtra,Sindhudurg,248,38,7,3,1,2020-21,Sindhudurg,529.0,exact,849651.0,29.188455024474756,4.472424560201777,0.8238676821424327,0.353086149489614,0.11769538316320464,0.8257935148835059,0.5402217447316034,0.501749648866524,0.16631034389414007,0.5154810622243721,0.5099112629200291,0,529.0,0,2020,,False
Maharashtra,Kolhapur,413,91,18,4,0,2019-20,Kolhapur,530.0,exact,3876001.0,10.655312008433434,2.347780612027706,0.4643961650164693,0.10319914778143761,0.0,0.30145780406145406,0.2630445720795552,0.28282528588333467,0.04860877658872293,0.0,0.1791872877226134,1,530.0,1,2019,2020.0,True
Maharashtra,Kolhapur,413,92,18,4,0,2020-21,Kolhapur,530.0,exact,3876001.0,10.655312008433434,2.3735803989730653,0.4643961650164693,0.10319914778143761,0.0,0.30145780406145406,0.26641036520770994,0.28282528588333467,0.04860877658872293,0.0,0.17986044634824433,1,530.0,1,2020,,False
Maharashtra,Sangli,320,71,15,2,0,2019-20,Sangli,531.0,exact,2822143.0,11.338900969936676,2.5158186527047,0.5315109829657817,0.07086813106210423,0.0,0.32079775647695485,0.28496650824813863,0.32369936927041226,0.033380248036096447,0.0,0.19256877640632045,1,531.0,1,2019,2020.0,True
Maharashtra,Sangli,320,70,15,2,0,2020-21,Sangli,531.0,exact,2822143.0,11.338900969936676,2.480384587173648,0.5315109829657817,0.07086813106210423,0.0,0.32079775647695485,0.28034384471531226,0.32369936927041226,0.033380248036096447,0.0,0.19164424369975516,1,531.0,1,2020,,False
Karnataka,Belgaum,620,153,16,9,0,2019-20,Belagavi,555.0,crosswalk,4779661.0,12.97163125167245,3.2010638411385237,0.33475177423670843,0.1882978730081485,0.0,0.3669906117370487,0.37436234516789063,0.20386961258625588,0.08869190722940393,0.0,0.20678289534411984,0,555.0,0,2019,2020.0,True
Karnataka,Belagavi,621,153,16,9,1,2020-21,Belagavi,555.0,exact,4779661.0,12.992553237562246,3.2010638411385237,0.33475177423670843,0.1882978730081485,0.020921985889794277,0.3675825320785602,0.37436234516789063,0.20386961258625588,0.08869190722940393,0.09163390458026208,0.22522806032847456,0,555.0,1,2020,,False
Karnataka,Bagalkote,233,55,8,5,1,2019-20,Bagalkote,556.0,exact,1889752.0,12.329660188215174,2.910434808376972,0.4233359721275596,0.2645849825797248,0.05291699651594495,0.34882810397494335,0.3364474118631003,0.25781891919247507,0.1246245980072165,0.23176533217057052,0.2598968730416612,0,556.0,0,2019,2020.0,True
Karnataka,Bagalkot,233,55,8,5,0,2020-21,Bagalkote,556.0,fuzzy,1889752.0,12.329660188215174,2.910434808376972,0.4233359721275596,0.2645849825797248,0.0,0.34882810397494335,0.3364474118631003,0.25781891919247507,0.1246245980072165,0.0,0.21354380660754707,0,556.0,0,2020,,False
Karnataka,Bijapur,310,67,9,4,1,2019-20,Vijayapura,557.0,crosswalk,2177331.0,14.237614767805171,3.0771619014288594,0.4133501061620856,0.18371115829426027,0.04592778957356507,0.40280754609329367,0.3581983241965916,0.251737354336362,0.08653147668713056,0.20115407349640455,0.2600857549619565,0,557.0,0,2019,2020.0,True
Karnataka,Vijayapura,311,66,9,4,0,2020-21,Vijayapura,557.0,exact,2177331.0,14.283542557378734,3.0312341118552943,0.4133501061620856,0.18371115829426027,0.0,0.4041069252742397,0.35220666857302263,0.251737354336362,0.08653147668713056,0.0,0.218916484974151,0,557.0,0,2020,,False
Karnataka,Bidar,275,58,8,4,0,2019-20,Bidar,558.0,exact,1703300.0,16.14513004168379,3.405154699700581,0.46967651030352847,0.23483825515176424,0.0,0.4567745594685945,0.4009876661723705,0.28604110736911775,0.11061331924303804,0.0,0.25088333045062416,0,558.0,0,2019,2020.0,True
Karnataka,Bidar,275,58,8,4,1,2020-21,Bidar,558.0,exact,1703300.0,16.14513004168379,3.405154699700581,0.46967651030352847,0.23483825515176424,0.05870956378794106,0.4567745594685945,0.4009876661723705,0.28604110736911775,0.11061331924303804,0.2571355603827864,0.3023104425271814,0,558.0,0,2020,,False
Karnataka,Raichur,213,57,6,4,0,2019-20,Raichur,559.0,exact,1928812.0,11.043066924096284,2.9551869233497094,0.31107230772102207,0.20738153848068136,0.0,0.3124280830450483,0.3422856911234926,0.1894484084692358,0.0976806794372218,0.0,0.1883685724149997,1,559.0,0,2019,2020.0,True
Karnataka,Raichur,213,57,6,4,1,2020-21,Raichur,559.0,exact,1928812.0,11.043066924096284,2.9551869233497094,0.31107230772102207,0.20738153848068136,0.05184538462017034,0.3124280830450483,0.3422856911234926,0.1894484084692358,0.0976806794372218,0.22707189710557585,0.2337829518361149,0,559.0,1,2020,,False
Karnataka,Koppal,176,48,9,3,0,2019-20,Koppal,560.0,exact,1389920.0,12.66259928628986,3.4534361689881434,0.6475192816852768,0.21583976056175896,0.0,0.3582475455935799,0.4072863785566805,0.39435042697029,0.10166466415333257,0.0,0.25230980305477657,0,560.0,0,2019,2020.0,True
Karnataka,Koppal,176,48,9,3,1,2020-21,Koppal,560.0,exact,1389920.0,12.66259928628986,3.4534361689881434,0.6475192816852768,0.21583976056175896,0.07194658685391965,0.3582475455935799,0.4072863785566805,0.39435042697029,0.10166466415333257,0.31511094163692877,0.31533199138216234,0,560.0,0,2020,,False
Karnataka,Gadag,191,42,2,4,1,2019-20,Gadag,561.0,exact,1064570.0,17.941516292963357,3.9452548916463925,0.18786928055459012,0.37573856110918025,0.09393464027729506,0.5075975343498851,0.47144815169561527,0.11441563687259133,0.1769800639381785,0.41141399814009416,0.3363710769992728,0,561.0,0,2019,2020.0,True
Karnataka,Gadag,190,42,2,4,2,2020-21,Gadag,561.0,exact,1064570.0,17.84758165268606,3.9452548916463925,0.18786928055459012,0.37573856110918025,0.18786928055459012,0.5049399556360112,0.47144815169561527,0.11441563687259133,0.1769800639381785,0.8228279962801883,0.41812236088451693,0,561.0,0,2020,,False
Karnataka,Dharwad,185,53,0,3,1,2019-20,Dharwad,562.0,exact,1847023.0,10.01611782852731,2.869482404929446,0.0,0.16242353235449694,0.05414117745149898,0.2833738592937314,0.3311048360349732,0.0,0.07650459685667152,0.23712698759030074,0.18562205595513537,1,562.0,1,2019,2020.0,True
Karnataka,Dharwad,185,53,0,3,0,2020-21,Dharwad,562.0,exact,1847023.0,10.01611782852731,2.869482404929446,0.0,0.16242353235449694,0.0,0.2833738592937314,0.3311048360349732,0.0,0.07650459685667152,0.0,0.13819665843707524,1,562.0,1,2020,,False
Karnataka,Uttara Kannada,344,85,3,10,0,2019-20,Uttara Kannada,563.0,exact,1437169.0,23.935946294416315,5.914405334376124,0.20874371768386318,0.695812392279544,0.0,0.6771906634302776,0.7283399253555841,0.12712852964277813,0.32774097316785056,0.0,0.37208001831929804,0,563.0,0,2019,2020.0,True
Karnataka,Uttar Kannad,344,85,3,10,1,2020-21,Uttara Kannada,563.0,fuzzy,1437169.0,23.935946294416315,5.914405334376124,0.20874371768386318,0.695812392279544,0.0695812392279544,0.6771906634302776,0.7283399253555841,0.12712852964277813,0.32774097316785056,0.3047512157582024,0.43303026147093854,0,563.0,0,2020,,False
Karnataka,Haveri,311,72,5,6,1,2019-20,Haveri,564.0,exact,1597668.0,19.465871507722508,4.506568323331256,0.3129561335646705,0.3755473602776046,0.0625912267129341,0.550724265438305,0.5446760777675287,0.19059569094682774,0.17689000468182375,0.27413642884504164,0.3474044935359054,0,564.0,0,2019,2020.0,True
Karnataka,Haveri,310,72,5,6,1,2020-21,Haveri,564.0,exact,1597668.0,19.40328028100957,4.506568323331256,0.3129561335646705,0.3755473602776046,0.0625912267129341,0.5489534478645482,0.5446760777675287,0.19059569094682774,0.17689000468182375,0.27413642884504164,0.34705033002115404,0,564.0,0,2020,,False
Karnataka,Bellary,293,74,11,6,1,2019-20,Ballari,565.0,crosswalk,2452595.0,11.9465301038288,3.0172123811717793,0.4485045431471564,0.24463884171663075,0.040773140286105125,0.33798866972678787,0.3503774191734301,0.2731470136732726,0.11522958335966599,0.17857779209368038,0.2510640956053674,0,565.0,0,2019,2020.0,True
Karnataka,Ballari,350,92,13,7,1,2020-21,Ballari,565.0,exact,2452595.0,14.270599100136794,3.7511289063216715,0.5300508237193666,0.2854119820027359,0.040773140286105125,0.4037407317555487,0.446122829870826,0.32281010706841307,0.1344345139196103,0.17857779209368038,0.2971371949416157,0,565.0,0,2020,,False
Karnataka,Chitradurga,343,86,11,5,1,2019-20,Chitradurga,566.0,exact,1659456.0,20.66942419684523,5.182421227197347,0.6628678313857072,0.30130355972077594,0.0602607119441552,0.5847749202148174,0.6328466143806271,0.40369795884916504,0.1419197516133801,0.2639292635658915,0.40543370172477616,0,566.0,0,2019,2020.0,True
Karnataka,Chitradurga,343,86,11,5,1,2020-21,Chitradurga,566.0,exact,1659456.0,20.66942419684523,5.182421227197347,0.6628678313857072,0.30130355972077594,0.0602607119441552,0.5847749202148174,0.6328466143806271,0.40369795884916504,0.1419197516133801,0.2639292635658915,0.40543370172477616,0,566.0,0,2020,,False
Karnataka,Davanagere,324,108,6,5,2,2019-20,Davangere,567.0,fuzzy,1945497.0,16.653842180172983,5.551280726724328,0.30840448481801824,0.2570037373483485,0.10280149493933942,0.4711669342809868,0.6809673516329103,0.18782365824072905,0.121053686196038,0.4502489595203694,0.3822521179742068,0,567.0,0,2019,2020.0,True
Karnataka,Davangere,268,90,4,4,0,2020-21,Davangere,567.0,exact,1945497.0,13.775400321871482,4.626067272270273,0.20560298987867884,0.20560298987867884,0.0,0.3897306740348904,0.5602656925970034,0.12521577216048604,0.0968429489568304,0.0,0.23441101754984203,0,567.0,0,2020,,False
Karnataka,Shimoga,356,106,7,7,0,2019-20,Shivamogga,568.0,fuzzy,1752753.0,20.310905187439417,6.047629072664546,0.3993717312136964,0.3993717312136964,0.0,0.5746317772262101,0.7457200511600307,0.2432242825481348,0.18811174002649927,0.0,0.350337570192175,0,568.0,0,2019,2020.0,True
Karnataka,Shivamogga,357,108,7,7,1,2020-21,Shivamogga,568.0,exact,1752753.0,20.367958291898518,6.161735281582745,0.3993717312136964,0.3993717312136964,0.05705310445909948,0.5762459114319017,0.7606061389664941,0.2432242825481348,0.18811174002649927,0.2498806163789193,0.40361373787038984,0,568.0,0,2020,,False
Karnataka,Udupi,336,62,6,2,1,2019-20,Udupi,569.0,exact,1177361.0,28.53840071142156,5.266014416988503,0.5096142984182421,0.16987143280608072,0.08493571640304036,0.8074023175559577,0.6437520293887233,0.3103639101655003,0.0800127007207928,0.3720006013448722,0.44270631183516923,0,569.0,0,2019,2020.0,True
Karnataka,Udupi,336,62,6,2,1,2020-21,Udupi,569.0,exact,1177361.0,28.53840071142156,5.266014416988503,0.5096142984182421,0.16987143280608072,0.08493571640304036,0.8074023175559577,0.6437520293887233,0.3103639101655003,0.0800127007207928,0.3720006013448722,0.44270631183516923,0,569.0,0,2020,,False
Karnataka,Chikmagalur,368,91,5,6,1,2019-20,Chikkamagaluru,570.0,fuzzy,1137961.0,32.33854235777852,7.996759115646318,0.43938236899155597,0.5272588427898671,0.08787647379831119,0.9149151106986219,1.0,0.26759145204768564,0.24834902074851423,0.38488050117710537,0.5631472169343854,0,570.0,0,2019,2020.0,True
Karnataka,Chikkamagaluru,367,91,5,6,1,2020-21,Chikkamagaluru,570.0,exact,1137961.0,32.250665883980204,7.996759115646318,0.43938236899155597,0.5272588427898671,0.08787647379831119,0.9124289283325928,1.0,0.26759145204768564,0.24834902074851423,0.38488050117710537,0.5626499804611795,0,570.0,0,2020,,False
Karnataka,Tumkur,569,150,4,9,1,2019-20,Tumakuru,571.0,fuzzy,2678980.0,21.23942694607649,5.599145943605402,0.14931055849614405,0.3359487566163241,0.03732763962403601,0.600901315852622,0.6872117604878034,0.09093270912470758,0.1582383033841238,0.1634872227489567,0.34015426231964274,0,571.0,0,2019,2020.0,True
Karnataka,Tumakuru,572,150,4,10,1,2020-21,Tumakuru,571.0,exact,2678980.0,21.3514098649486,5.599145943605402,0.14931055849614405,0.37327639624036013,0.03732763962403601,0.6040695125970119,0.6872117604878034,0.09093270912470758,0.1758203370934709,0.1634872227489567,0.34430430841039017,0,571.0,0,2020,,False
Karnataka,Bangalore Urban,279,203,11,5,7,2019-20,Bengaluru Urban,572.0,fuzzy,9621551.0,2.899740384892207,2.109846946713685,0.11432668184162824,0.051966673564376474,0.07275334299012706,0.0820388335964307,0.2320041802590072,0.06962692397514704,0.024477299276731306,0.3186443640947286,0.14535832024040898,1,572.0,1,2019,2020.0,True
Karnataka,Bengaluru Urban,279,203,11,4,0,2020-21,Bengaluru Urban,572.0,exact,9621551.0,2.899740384892207,2.109846946713685,0.11432668184162824,0.041573338851501176,0.0,0.0820388335964307,0.2320041802590072,0.06962692397514704,0.01958183942138504,0.0,0.08065035545039399,1,572.0,1,2020,,False
Karnataka,Mandya,410,117,9,6,0,2019-20,Mandya,573.0,exact,1805769.0,22.705008226412126,6.479234054854192,0.49840261960416865,0.33226841306944577,0.0,0.6423652273827462,0.80202644958913,0.30353580411145914,0.15650479103362613,0.0,0.3808864544233923,0,573.0,0,2019,2020.0,True
Karnataka,Mandya,410,116,10,6,0,2020-21,Mandya,573.0,exact,1805769.0,22.705008226412126,6.4238559860092845,0.5537806884490764,0.33226841306944577,0.0,0.6423652273827462,0.794801927775697,0.337262004568288,0.15650479103362613,0.0,0.3861867901520714,0,573.0,0,2020,,False
Karnataka,Hassan,486,138,15,7,0,2019-20,Hassan,574.0,exact,1776421.0,27.358379573310607,7.768428767730172,0.8443944312750188,0.39405073459500867,0.0,0.7740174123781951,0.9702124394440556,0.5142507936412085,0.18560544863332884,0.0,0.48881721881935764,0,574.0,0,2019,2020.0,True
Karnataka,Hassan,486,138,15,7,0,2020-21,Hassan,574.0,exact,1776421.0,27.358379573310607,7.768428767730172,0.8443944312750188,0.39405073459500867,0.0,0.7740174123781951,0.9702124394440556,0.5142507936412085,0.18560544863332884,0.0,0.48881721881935764,0,574.0,0,2020,,False
Karnataka,Dakshina Kannada,430,80,5,4,2,2019-20,Dakshina Kannada,575.0,exact,2089649.0,20.577618537850135,3.8283941465767697,0.2392746341610481,0.19141970732883848,0.09570985366441924,0.5821775741831693,0.45620271212902486,0.14572238512957744,0.09016235102960674,0.41918905998088674,0.338690816490453,0,575.0,0,2019,2020.0,True
Karnataka,Dakshin Kannad,430,77,8,4,2,2020-21,Dakshina Kannada,575.0,fuzzy,2089649.0,20.577618537850135,3.684829366080141,0.38283941465767696,0.19141970732883848,0.09570985366441924,0.5821775741831693,0.43747351282734154,0.2331558162073239,0.09016235102960674,0.41918905998088674,0.3524316628456657,0,575.0,0,2020,,False
Karnataka,Kodagu,196,30,7,2,0,2019-20,Kodagu,576.0,exact,554519.0,35.34594847065655,5.410094153671921,1.2623553025234482,0.36067294357812807,0.0,1.0,0.6625484089348974,0.7687961835556417,0.16988386932338356,0.0,0.5202456923627845,0,576.0,0,2019,2020.0,True
Karnataka,Kodagu,196,30,7,2,1,2020-21,Kodagu,576.0,exact,554519.0,35.34594847065655,5.410094153671921,1.2623553025234482,0.36067294357812807,0.18033647178906403,1.0,0.6625484089348974,0.7687961835556417,0.16988386932338356,0.7898358757770247,0.6782128675181894,0,576.0,0,2020,,False
Karnataka,Mysore,510,147,10,6,1,2019-20,Mysuru,577.0,crosswalk,3001127.0,16.993616064898287,4.89815992458833,0.3332081581352605,0.1999248948811563,0.03332081581352605,0.48077974421894554,0.5957624035323723,0.20292952371801418,0.09416845738284318,0.14593817589192326,0.3039156609488197,0,577.0,0,2019,2020.0,True
Karnataka,Mysuru,510,147,10,6,3,2020-21,Mysuru,577.0,exact,3001127.0,16.993616064898287,4.89815992458833,0.3332081581352605,0.1999248948811563,0.09996244744057815,0.48077974421894554,0.5957624035323723,0.20292952371801418,0.09416845738284318,0.4378145276757698,0.362290931305589,0,577.0,0,2020,,False
Karnataka,Chamrajnagar,254,62,3,3,0,2019-20,Chamarajanagara,578.0,fuzzy,1020791.0,24.882664521924664,6.073721261257202,0.29388973844792915,0.29388973844792915,0.0,0.7039750126547522,0.7491239904735479,0.17898392699208932,0.1384276996956282,0.0,0.35410212596320356,0,578.0,0,2019,2020.0,True
Karnataka,Chamarajanagar,255,62,3,3,0,2020-21,Chamarajanagara,578.0,fuzzy,1020791.0,24.980627768073973,6.073721261257202,0.29388973844792915,0.29388973844792915,0.0,0.7067465678226842,0.7491239904735479,0.17898392699208932,0.1384276996956282,0.0,0.3546564369967899,0,578.0,0,2020,,False
Karnataka,Gulbarga,337,102,16,6,0,2019-20,Kalaburagi,579.0,crosswalk,2566326.0,13.131613053057173,3.9745535056730907,0.6234593734389161,0.23379726503959358,0.0,0.3715167825800107,0.47527039542051,0.37969752726802297,0.11012299294789517,0.0,0.26732153964328775,0,579.0,0,2019,2020.0,True
Karnataka,Kalaburagi,335,102,16,6,0,2020-21,Kalaburagi,579.0,exact,2566326.0,13.053680631377308,3.9745535056730907,0.6234593734389161,0.23379726503959358,0.0,0.36931193520564864,0.47527039542051,0.37969752726802297,0.11012299294789517,0.0,0.2668805701684153,0,579.0,0,2020,,False
Karnataka,Yadgir,169,44,6,2,1,2019-20,Yadgir,580.0,exact,1174271.0,14.391907830475247,3.7470055889994733,0.5109553075908372,0.1703184358636124,0.0851592179318062,0.4071727723595563,0.44558490941676765,0.3111806079144964,0.08022324772844883,0.37297949110554546,0.32342820570496295,0,580.0,0,2019,2020.0,True
Karnataka,Yadgir,169,44,6,2,1,2020-21,Yadgir,580.0,exact,1174271.0,14.391907830475247,3.7470055889994733,0.5109553075908372,0.1703184358636124,0.0851592179318062,0.4071727723595563,0.44558490941676765,0.3111806079144964,0.08022324772844883,0.37297949110554546,0.32342820570496295,0,580.0,0,2020,,False
Karnataka,Kolar,266,68,2,5,1,2019-20,Kolar,581.0,exact,1536401.0,17.313188418908865,4.425927866487981,0.13017434901435238,0.3254358725358809,0.06508717450717619,0.48982101677882267,0.5341558709119764,0.07927842701576902,0.15328653348529017,0.2850681560347852,0.3083220008453287,0,581.0,0,2019,2020.0,True
Karnataka,Kolar,266,68,2,5,0,2020-21,Kolar,581.0,exact,1536401.0,17.313188418908865,4.425927866487981,0.13017434901435238,0.3254358725358809,0.0,0.48982101677882267,0.5341558709119764,0.07927842701576902,0.15328653348529017,0.0,0.25130836963837166,0,581.0,0,2020,,False
Karnataka,Chikkaballapur,203,61,2,5,1,2019-20,Chikkaballapura,582.0,fuzzy,1255104.0,16.173958492682676,4.8601550150425785,0.15934934475549437,0.3983733618887359,0.07967467237774718,0.45759016782672984,0.590804352380394,0.09704650335386912,0.18764148893903082,0.34895833333333337,0.3364081691666715,0,582.0,0,2019,2020.0,True
Karnataka,Chikballapur,203,61,2,5,1,2020-21,Chikkaballapura,582.0,fuzzy,1255104.0,16.173958492682676,4.8601550150425785,0.15934934475549437,0.3983733618887359,0.07967467237774718,0.45759016782672984,0.590804352380394,0.09704650335386912,0.18764148893903082,0.34895833333333337,0.3364081691666715,0,582.0,0,2020,,False
Karnataka,Bangalore Rural,199,50,2,4,0,2019-20,Bengaluru Rural,583.0,fuzzy,990923.0,20.082286918357937,5.045800733255763,0.20183202933023048,0.40366405866046096,0.0,0.5681637581469859,0.6150233540317114,0.12291919205170788,0.19013350852353478,0.0,0.29924796255078795,0,583.0,0,2019,2020.0,True
Karnataka,Bengaluru Rural,199,50,2,4,0,2020-21,Bengaluru Rural,583.0,exact,990923.0,20.082286918357937,5.045800733255763,0.20183202933023048,0.40366405866046096,0.0,0.5681637581469859,0.6150233540317114,0.12291919205170788,0.19013350852353478,0.0,0.29924796255078795,0,583.0,0,2020,,False
Karnataka,Ramanagar,249,65,4,3,1,2019-20,Ramanagara,584.0,fuzzy,1082636.0,22.999419934308484,6.0038646414861505,0.36946859332222465,0.2771014449916685,0.09236714833055616,0.6506946603343269,0.7400106233252267,0.22501275506348312,0.13052009170210488,0.40454871258668657,0.4301573686023657,0,584.0,0,2019,2020.0,True
Karnataka,Ramanagara,252,65,4,3,0,2020-21,Ramanagara,584.0,exact,1082636.0,23.276521379300153,6.0038646414861505,0.36946859332222465,0.2771014449916685,0.0,0.6585343550371501,0.7400106233252267,0.22501275506348312,0.13052009170210488,0.0,0.35081556502559297,0,584.0,0,2020,,False
Tamil Nadu,Thiruvallur,303,54,14,8,1,2019-20,Thiruvallur,602.0,exact,3728104.0,8.127455671837481,1.4484574464660858,0.37552600463935554,0.21458628836534602,0.026823286045668252,0.22994023426998203,0.14572051289068008,0.22870182318362947,0.10107425472393831,0.11748035998995736,0.16458343701163744,1,602.0,1,2019,2020.0,True
Tamil Nadu,Thiruvallur,303,54,14,11,0,2020-21,Thiruvallur,602.0,exact,3728104.0,8.127455671837481,1.4484574464660858,0.37552600463935554,0.2950561465023508,0.0,0.22994023426998203,0.14572051289068008,0.22870182318362947,0.13897710024541518,0.0,0.14866793411794138,1,602.0,1,2020,,False
Tamil Nadu,Chennai,0,144,15,3,1,2019-20,Chennai,603.0,exact,4646732.0,0.0,3.098952123772148,0.3228075128929321,0.06456150257858641,0.021520500859528804,0.0,0.3610410368429918,0.19659535111792742,0.030409705143313624,0.09425527445955566,0.1364602735127577,1,603.0,1,2019,2020.0,True
Tamil Nadu,Chennai,0,144,15,4,0,2020-21,Chennai,603.0,exact,4646732.0,0.0,3.098952123772148,0.3228075128929321,0.08608200343811521,0.0,0.0,0.3610410368429918,0.19659535111792742,0.04054627352441816,0.0,0.11963653229706747,1,603.0,1,2020,,False
Tamil Nadu,Kancheepuram,364,64,13,9,1,2019-20,Kancheepuram,604.0,exact,3998252.0,9.103978438577657,1.600699505683984,0.3251420870920592,0.22509836798681024,0.02501092977631225,0.2575678071317165,0.16558173414095495,0.1980171471296593,0.10602564570717404,0.10954262012499463,0.16734699084689988,1,604.0,1,2019,2020.0,True
Tamil Nadu,Kanchipuram,143,23,5,3,1,2020-21,Kancheepuram,604.0,fuzzy,3998252.0,3.576562958012652,0.5752513848551817,0.12505464888156126,0.07503278932893674,0.02501092977631225,0.1011873528017458,0.03180364342747198,0.07616044120371512,0.03534188190239135,0.10954262012499463,0.07080718789206378,1,604.0,1,2020,,False
Tamil Nadu,Vellore,454,99,20,12,1,2019-20,Vellore,605.0,exact,3936331.0,11.533582922777581,2.51503239946031,0.5080873534263252,0.3048524120557951,0.025404367671316257,0.32630565656916843,0.28486393508454766,0.3094339742909185,0.14359132908284392,0.11126579548315423,0.23509213810212654,0,605.0,1,2019,2020.0,True
Tamil Nadu,Vellore,157,39,7,4,0,2020-21,Vellore,605.0,exact,3936331.0,3.9884857243966527,0.9907703391813342,0.17783057369921382,0.10161747068526503,0.0,0.11284138343911773,0.08601148801359111,0.10830189100182147,0.04786377636094796,0.0,0.07100370776309566,1,605.0,1,2020,,False
Tamil Nadu,Tiruvanamalai,410,81,18,9,1,2019-20,Tiruvannamalai,606.0,fuzzy,2464875.0,16.633703534662,3.2861706983112735,0.730260155180283,0.3651300775901415,0.04057000862112683,0.47059717603761414,0.3854652304606088,0.44474104808929094,0.1719832648714438,0.1776881180587251,0.3300949675035366,0,606.0,0,2019,2020.0,True
Tamil Nadu,Tiruvannamalai,410,81,18,9,1,2020-21,Tiruvannamalai,606.0,exact,2464875.0,16.633703534662,3.2861706983112735,0.730260155180283,0.3651300775901415,0.04057000862112683,0.47059717603761414,0.3854652304606088,0.44474104808929094,0.1719832648714438,0.1776881180587251,0.3300949675035366,0,606.0,0,2020,,False
Tamil Nadu,Viluppuram,557,88,22,11,1,2019-20,Viluppuram,607.0,exact,3458873.0,16.103511172569792,2.5441812983593213,0.6360453245898303,0.31802266229491516,0.02891115111771956,0.4555970873419504,0.28866664724706875,0.3873625889126314,0.1497947693752657,0.12662477055387694,0.28160917268615865,0,607.0,1,2019,2020.0,True
Tamil Nadu,Villupuram,345,52,13,7,0,2020-21,Viluppuram,607.0,fuzzy,3458873.0,9.974347135613248,1.503379858121417,0.37584496453035426,0.2023780578240369,0.0,0.2821920918006695,0.15288559049859626,0.22889607526655492,0.09532394414789634,0.0,0.1518595403427434,1,607.0,1,2020,,False
Tamil Nadu,Salem,398,87,20,16,1,2019-20,Salem,608.0,exact,3482056.0,11.430028695690133,2.4985238606156823,0.5743733012909614,0.4594986410327691,0.02871866506454807,0.32337592256660186,0.2827102612299224,0.34980326147958146,0.2164326669837207,0.125781722063057,0.2596207668645767,0,608.0,0,2019,2020.0,True
Tamil Nadu,Salem,398,87,20,11,1,2020-21,Salem,608.0,exact,3482056.0,11.430028695690133,2.4985238606156823,0.5743733012909614,0.3159053157100288,0.02871866506454807,0.32337592256660186,0.2827102612299224,0.34980326147958146,0.148797458551308,0.125781722063057,0.2460937251780942,0,608.0,0,2020,,False
Tamil Nadu,Namakkal,240,48,15,8,1,2019-20,Namakkal,609.0,exact,1726601.0,13.900142534378238,2.7800285068756474,0.8687589083986399,0.46333808447927455,0.05791726055990932,0.39325985398065744,0.3194348437209363,0.5290891810504622,0.21824111843635752,0.25366543862768526,0.34273808716321974,0,609.0,0,2019,2020.0,True
Tamil Nadu,Namakkal,240,48,15,8,0,2020-21,Namakkal,609.0,exact,1726601.0,13.900142534378238,2.7800285068756474,0.8687589083986399,0.46333808447927455,0.0,0.39325985398065744,0.3194348437209363,0.5290891810504622,0.21824111843635752,0.0,0.29200499943768266,0,609.0,0,2020,,False
Tamil Nadu,Erode,311,62,14,7,1,2019-20,Erode,610.0,exact,2251744.0,13.811516762118607,2.753421348075092,0.621740304404053,0.3108701522020265,0.04441002174314665,0.3907524726231249,0.31596372233375986,0.3786505845327807,0.14642580003173836,0.19450656913041628,0.285259829730364,0,610.0,0,2019,2020.0,True
